board,difficulty
"[[7, None, None, None, 9, None, None, 4, 5], [None, 1, None, 6, 5, None, 9, None, None], [None, None, None, 2, 8, None, None, None, 1], [None, 4, None, 7, 3, None, None, 5, 9], [8, 5, None, 9, 4, None, None, None, None], [None, 9, 3, 8, None, 5, None, 6, None], [9, None, 5, None, None, None, None, None, None], [None, None, 6, None, 7, None, None, 8, 2], [1, None, 2, 3, None, None, None, 9, None]]",0.58
"[[None, None, None, None, None, 7, None, None, 5], [None, None, None, None, None, None, 9, 8, 1], [None, None, None, 8, None, 6, None, None, None], [None, 5, 2, 4, None, None, None, None, 8], [3, None, None, None, 1, 8, 7, None, None], [None, None, 8, 6, None, 2, None, None, None], [7, 3, None, 9, None, 1, None, None, 2], [None, None, 4, 2, None, 3, 1, 7, 9], [None, None, 1, 7, 8, 4, 6, None, None]]",0.59
"[[3, None, 8, None, 1, None, None, 4, None], [None, 2, None, None, None, 9, None, None, None], [None, 1, 6, 2, 4, None, None, None, None], [None, 5, 1, None, None, None, 3, None, 8], [2, None, None, None, 5, 3, 1, 7, None], [None, 7, 3, 9, 6, None, None, 5, None], [None, 6, None, 5, 9, 4, None, 3, None], [None, None, None, None, None, None, None, None, None], [4, 3, None, 7, None, 8, None, None, 9]]",0.59
"[[None, None, None, None, 3, None, None, None, None], [1, None, 9, 5, 7, None, None, None, None], [None, 3, None, None, None, None, 5, 1, 8], [None, 1, None, None, None, 3, None, 8, None], [4, None, None, 6, None, 7, None, 5, None], [7, None, None, None, 2, 5, None, 4, None], [3, 2, 6, 1, 9, None, None, 7, 5], [None, None, None, None, 5, None, None, 6, 1], [None, 5, None, None, 8, 6, None, None, 2]]",0.59
"[[None, None, 5, 3, 7, None, 6, None, None], [None, None, None, 6, None, 2, 4, 5, 1], [2, None, 8, None, 4, None, 7, None, None], [None, 3, None, None, 5, 4, 1, 7, None], [6, 5, 4, 2, None, 7, None, None, None], [8, 7, None, None, None, None, None, None, None], [1, 4, 7, 5, None, 3, None, None, None], [3, None, None, None, None, 8, None, None, None], [5, 8, None, None, None, None, None, None, None]]",0.59
"[[None, 3, 9, 1, 4, None, None, None, 6], [None, None, None, None, None, None, None, None, None], [None, 4, 7, None, 5, 8, None, None, 1], [4, 7, 1, 2, 6, 3, 9, None, 5], [5, None, None, 9, None, 1, 4, None, None], [None, None, 6, 4, 8, None, None, 7, 3], [3, None, None, None, None, 9, 6, None, None], [7, None, None, None, 2, None, None, None, None], [None, None, 4, 8, None, None, None, None, None]]",0.59
"[[1, 5, 7, None, None, 4, None, None, 8], [2, None, 6, None, None, 8, None, None, None], [8, None, 3, 6, 2, None, None, None, None], [9, None, 1, 4, None, 2, 8, None, None], [None, None, 8, None, None, 3, None, 6, 4], [6, None, 4, None, None, 9, None, None, None], [None, None, 5, None, None, None, 4, 3, None], [3, None, None, None, None, None, 5, None, None], [4, 8, None, 5, 3, None, None, 9, None]]",0.59
"[[None, 1, None, None, 2, 4, None, 9, None], [None, 4, 3, None, None, 8, None, 6, None], [2, None, 7, 9, None, 6, 4, None, 8], [4, None, None, None, 5, None, None, None, 7], [7, None, 2, 4, 9, 3, None, None, None], [None, 3, None, None, None, 1, 2, None, None], [None, None, None, None, None, None, None, None, 5], [None, 7, None, None, None, None, None, None, 9], [None, None, 5, 3, 4, None, 6, 7, 1]]",0.59
"[[3, None, None, None, 4, None, None, 5, 7], [None, 2, None, 1, None, None, 6, None, None], [6, 1, 7, None, 5, None, None, 2, None], [4, None, None, None, None, 3, None, 8, None], [9, None, None, None, 8, 1, 7, 4, 5], [None, None, None, None, 2, None, None, None, None], [2, 5, None, 9, 6, None, 8, None, 4], [None, None, None, 4, None, None, 9, None, None], [None, None, 9, None, None, 2, 5, 7, None]]",0.59
"[[6, 2, None, None, None, 7, 9, None, None], [None, None, None, None, None, 9, None, None, None], [5, None, None, None, None, 6, 3, None, 8], [8, 5, None, None, None, 3, None, 9, 1], [None, None, None, None, None, 5, None, None, 3], [None, 4, None, 8, 1, None, None, None, None], [7, 8, 2, None, None, 1, 6, None, 4], [None, None, 6, 3, 7, None, 8, None, 2], [4, 3, None, None, None, 8, 1, None, None]]",0.59
"[[None, None, 7, None, 6, 9, None, None, None], [None, None, None, 5, None, None, 6, None, None], [None, 6, 8, None, 2, None, None, 9, None], [7, None, 1, None, 5, None, 2, None, 8], [5, 8, None, None, 9, None, None, None, None], [None, None, 6, 2, None, 8, None, 7, None], [8, 7, None, 4, None, None, 9, None, None], [None, 2, 4, 9, 7, None, None, None, None], [None, None, 3, 6, None, 2, 4, None, 7]]",0.59
"[[None, None, 8, 6, None, None, 2, 1, None], [None, None, None, 1, None, 8, None, None, None], [None, None, 1, 3, 4, None, 8, 5, None], [None, None, 6, None, None, 3, 5, 9, None], [None, 2, 4, 8, None, None, None, None, None], [None, 3, 7, None, 9, None, None, 8, None], [7, 4, 9, None, None, 6, None, None, 8], [6, None, 3, None, None, None, None, 7, 1], [None, 8, 2, None, None, None, None, None, None]]",0.6
"[[6, 4, None, 8, None, None, None, None, 7], [None, None, None, None, None, None, 8, 6, 9], [None, 8, None, 6, 7, 3, 5, None, None], [None, 2, None, None, 3, 8, None, None, None], [4, None, 7, 5, None, 6, 3, 2, None], [None, None, None, None, None, None, None, None, None], [7, 6, 1, None, None, None, 9, None, None], [None, 5, 8, 4, 6, None, 2, None, 3], [2, 3, None, None, None, None, None, None, None]]",0.6
"[[5, None, 8, None, None, None, None, 3, None], [None, 9, 1, 5, None, 7, None, 8, 4], [3, 6, 4, None, 2, 8, 7, 9, 5], [None, None, None, 9, None, None, None, None, None], [None, None, None, None, None, None, None, 4, None], [None, 4, 3, None, None, 2, 1, 5, None], [None, None, None, None, None, 4, None, 1, 9], [1, None, None, None, None, None, None, 2, None], [None, 8, None, 2, None, None, None, 7, 3]]",0.6
"[[5, None, 9, None, None, None, 8, None, None], [None, 1, 8, 3, None, None, None, 9, 2], [None, None, 3, 1, None, None, 5, 6, None], [7, None, None, None, 6, None, None, 5, 8], [8, None, None, 4, None, 5, None, None, None], [3, None, None, 7, None, None, 2, 4, None], [None, None, 2, 6, 7, None, 9, None, None], [1, 8, 7, None, None, None, None, None, None], [None, None, None, None, 3, None, 7, 2, None]]",0.6
"[[1, 5, 7, 3, None, 4, None, None, 2], [None, 4, 6, None, None, None, 3, 8, 5], [8, None, None, 6, None, 5, 1, None, None], [7, 3, 2, None, None, None, None, None, None], [5, None, 9, None, None, 2, None, None, 1], [None, 8, None, None, None, None, None, None, None], [None, None, None, None, 4, None, 5, None, 9], [9, 2, 5, 1, None, None, None, None, None], [None, 1, None, None, 9, 8, None, None, None]]",0.6
"[[8, 7, None, None, 3, 6, None, None, None], [None, None, 1, None, None, 4, 3, None, None], [None, 4, None, 1, None, 5, None, None, None], [None, 3, 2, None, 4, None, None, 1, 9], [1, None, None, None, None, None, 8, 2, 4], [None, None, 4, None, None, None, 7, 3, 5], [None, None, None, None, 8, 2, 5, None, 1], [None, None, 8, None, None, None, None, None, 3], [2, 1, None, 3, None, None, None, None, 8]]",0.6
"[[None, None, 4, None, None, None, None, 8, None], [7, None, 9, None, None, 6, 1, None, None], [2, 6, None, None, 3, 4, 5, None, None], [8, None, None, 4, 1, None, 9, None, None], [6, 4, 7, None, 5, None, 3, None, 8], [None, None, None, None, None, None, None, None, 2], [None, 8, None, None, 2, None, None, None, 7], [None, 2, None, None, 9, 1, 8, None, 3], [None, 7, None, 8, None, None, None, 2, None]]",0.6
"[[1, 5, None, 8, None, 9, None, None, None], [None, 8, None, 2, None, 5, None, None, 1], [None, None, None, 1, 4, None, 9, None, 5], [8, None, None, None, 9, 2, None, 3, None], [None, None, None, 5, 8, None, 4, 2, None], [None, None, 4, 6, None, None, 1, 9, None], [6, 1, None, None, None, None, 8, None, 9], [None, None, None, None, None, None, None, None, None], [None, None, None, 9, 1, 6, 2, 5, None]]",0.6
"[[4, None, 6, 8, 5, None, 2, 3, None], [5, None, 3, None, 4, None, 9, None, 8], [None, 2, None, None, None, 3, 1, 4, 5], [None, None, None, None, 2, None, None, 1, None], [None, None, 5, None, None, 4, None, None, None], [None, None, None, None, 9, 1, None, None, None], [9, None, None, None, None, 5, 3, 7, 2], [None, 3, 4, None, None, 7, 5, None, None], [None, 5, None, None, None, None, None, 9, None]]",0.6
"[[None, None, None, None, None, None, None, None, 6], [None, None, None, 3, None, None, None, None, 2], [None, None, 3, 6, None, None, None, 4, 7], [None, None, None, 2, 3, 4, None, None, None], [None, 2, None, 1, 6, None, None, None, 4], [3, 7, None, 8, None, 9, 2, None, None], [4, 3, 2, None, None, None, None, None, 5], [9, 5, None, 4, 8, 2, None, 7, 3], [7, None, 6, None, None, None, None, None, 9]]",0.6
"[[None, 8, 2, None, 5, None, None, None, 6], [7, 3, None, 9, None, 4, 2, None, None], [None, 9, None, None, 8, None, None, 5, None], [None, None, 9, 3, 1, 5, None, None, 7], [None, None, 4, 8, None, 6, None, 9, None], [5, None, 7, None, 2, None, None, None, None], [2, 5, None, None, None, None, None, 3, None], [None, None, 3, None, 9, None, None, None, None], [9, None, None, None, 3, None, None, 2, None]]",0.61
"[[2, 7, None, None, 4, None, None, None, 3], [6, None, 9, None, None, None, 2, None, None], [None, None, None, None, 8, 9, None, 6, None], [None, None, None, None, None, None, None, None, 5], [None, 9, None, 5, 6, None, 7, None, 1], [5, 8, 3, 7, 1, 2, 9, None, None], [None, 2, None, 9, 7, 1, None, 5, 4], [None, 1, None, None, None, None, 6, None, None], [None, None, None, None, None, None, None, 8, None]]",0.61
"[[None, None, None, None, 2, None, None, 9, 3], [None, None, None, 4, 3, None, 2, 1, None], [None, None, 4, 8, None, 9, None, None, None], [None, None, None, 7, 8, 4, 1, 5, None], [None, None, None, 2, None, None, 3, 7, None], [None, 5, 7, None, None, None, None, 8, None], [9, None, 6, None, 5, 2, None, 4, None], [None, None, 2, None, None, None, 9, 3, 5], [None, None, 5, None, None, 1, None, None, None]]",0.61
"[[None, 2, None, None, None, None, None, 5, 3], [5, None, 1, None, 3, 9, None, None, None], [None, None, None, 6, None, 1, None, None, 7], [7, None, None, None, None, 5, 6, None, 9], [8, None, 2, None, 6, None, None, None, 5], [None, None, None, None, 1, None, None, 4, 8], [2, None, 9, None, 4, None, 5, 3, 1], [None, None, 7, None, None, 3, None, None, None], [None, None, 3, None, 2, 8, None, None, None]]",0.61
"[[None, None, None, 6, None, None, 1, None, None], [None, None, None, None, None, 8, None, None, 6], [None, None, 6, None, None, 9, None, None, None], [7, 6, None, 5, 1, None, None, None, 4], [5, None, 9, None, None, None, None, 7, None], [8, None, None, None, 9, 6, None, 1, None], [6, 7, 1, 2, 5, None, None, None, None], [None, 3, 8, None, 6, 1, None, 2, None], [None, 2, None, 8, 3, None, 4, None, None]]",0.61
"[[None, None, None, None, 2, 7, 3, None, None], [6, None, None, 3, None, None, 8, 2, None], [None, 3, None, 8, None, None, None, None, 7], [None, None, 8, 2, 4, None, 7, 6, None], [None, None, None, 1, None, None, None, 9, None], [None, None, 2, None, None, 3, None, None, None], [4, 8, None, None, None, None, None, 7, 2], [1, None, None, 9, None, 2, 5, None, None], [None, 2, None, 7, None, 4, None, 3, 1]]",0.61
"[[None, 1, None, None, 7, 3, 2, None, None], [None, 6, None, None, None, None, None, None, 7], [2, None, 7, 8, 5, None, 1, None, None], [None, None, None, None, None, None, None, 1, None], [None, 8, 5, None, 1, None, 7, None, 3], [None, None, 1, 5, None, None, None, None, None], [7, 5, None, None, 3, 8, 6, 9, None], [None, None, None, None, None, None, 8, 3, 4], [8, None, 3, 9, None, None, None, None, 2]]",0.61
"[[2, None, 3, None, 7, 9, 8, None, 6], [1, None, None, None, 4, 8, None, None, 2], [None, None, None, None, None, None, None, None, 7], [None, None, 4, None, 6, None, 5, 1, None], [6, 1, None, 7, 5, None, None, 2, None], [None, 9, None, 2, None, 1, None, None, None], [None, None, None, None, None, 5, 6, None, None], [None, None, 6, 4, None, 7, None, 3, None], [None, 7, None, 6, None, None, None, 8, None]]",0.61
"[[2, None, 6, None, 8, None, 1, None, 7], [None, 4, 7, None, None, 3, None, 6, 8], [None, None, None, None, None, None, None, None, 5], [None, None, None, None, None, None, 8, 1, 3], [9, None, None, 8, 1, 5, None, 2, None], [6, 1, None, 2, None, None, None, None, None], [7, 8, 1, None, None, 4, 6, None, None], [None, None, 9, None, 6, 8, None, None, None], [None, 6, None, None, None, None, None, None, 1]]",0.61
"[[8, 9, 4, None, None, 1, None, 5, None], [None, None, 7, 2, None, 9, None, 4, None], [None, 2, 5, None, 4, 7, 6, 9, None], [4, None, None, None, None, None, None, None, None], [None, None, 6, 4, None, None, 1, 3, None], [None, 3, None, None, None, None, None, None, None], [None, None, None, None, 8, 6, 5, None, 3], [9, None, 3, 1, None, 5, 8, None, None], [None, None, None, None, None, 4, None, 2, None]]",0.61
"[[None, None, 4, 8, None, None, None, 3, 5], [None, 1, 8, 4, None, None, None, 6, 7], [None, None, 6, None, 1, None, None, None, None], [None, 4, None, None, 9, 1, None, None, None], [None, None, None, 3, None, None, None, None, None], [None, None, 1, 2, 5, 8, 3, 7, None], [None, 5, 2, 9, None, None, None, None, None], [None, None, None, 1, 4, None, None, None, None], [1, None, 9, None, 7, 5, None, None, 3]]",0.62
"[[5, None, None, None, None, 2, None, None, None], [8, None, 3, 6, None, None, 9, 2, 5], [None, None, None, 8, None, None, None, 4, 7], [3, None, 2, None, None, None, None, None, 6], [None, None, None, 9, 6, 5, 2, None, 4], [6, None, 4, None, None, None, 5, None, 1], [None, 3, None, None, None, 6, 8, None, None], [None, None, None, None, None, None, None, None, 9], [None, None, None, 7, None, None, 6, 1, 3]]",0.62
"[[8, None, None, None, None, 7, 3, None, None], [None, None, None, 1, None, 4, None, 2, None], [None, 3, 1, 8, None, None, None, None, None], [None, 8, None, 6, None, 5, 9, None, None], [None, 2, 6, None, 8, 9, None, None, None], [None, 1, 5, None, None, 2, None, None, 3], [None, None, None, 5, None, None, 7, None, 8], [None, 6, None, None, 7, None, 2, 9, None], [None, 7, None, None, 6, None, None, 3, None]]",0.62
"[[2, None, 8, 6, None, None, None, None, None], [None, None, None, None, None, None, 9, None, 5], [None, 9, 3, None, 4, None, None, None, 7], [None, None, None, None, None, 6, None, None, 1], [9, None, 2, None, 1, 4, None, 5, 6], [1, None, 7, None, None, 5, None, None, 2], [6, None, None, None, 7, None, None, None, None], [None, 2, None, 9, 6, None, None, 7, None], [None, 4, None, None, 8, 3, 6, None, None]]",0.62
"[[None, 9, None, 2, 5, 4, None, None, None], [None, None, None, 3, 7, 6, 5, 9, None], [None, None, 5, None, None, None, 4, None, 7], [None, 4, 2, None, 3, 8, None, 7, 9], [None, None, None, None, 1, None, None, None, None], [None, None, 1, None, None, None, 6, None, 3], [None, 5, 4, None, None, None, None, None, 6], [None, None, None, 4, None, None, None, None, None], [2, None, None, 8, None, 5, 7, None, 1]]",0.62
"[[None, None, None, None, None, None, 2, None, None], [None, None, 9, None, None, None, None, 3, 4], [None, None, None, 1, 3, 4, None, None, 9], [1, 3, 5, 8, None, None, None, 9, None], [None, None, 6, None, 5, 1, 3, None, 8], [8, None, None, 6, None, None, None, None, 5], [9, None, None, None, 6, None, 7, None, 2], [6, None, 3, 9, None, None, None, None, None], [None, None, None, None, 1, None, None, 6, 3]]",0.62
"[[4, None, None, 3, None, None, None, 2, 6], [8, 9, None, 6, None, None, 4, None, 5], [None, None, None, None, None, 5, None, None, 9], [None, None, None, 4, None, None, None, None, None], [None, 4, None, 5, 3, 1, None, None, 7], [None, None, None, 8, None, 6, 2, None, None], [3, 2, None, 7, None, None, 6, None, None], [None, None, 4, None, None, None, 3, 7, None], [None, 8, 6, None, None, 3, 1, None, None]]",0.62
"[[5, 7, 3, None, None, None, None, None, None], [None, 1, None, None, 3, 9, 2, None, 5], [None, None, None, None, None, None, 3, None, None], [3, None, 1, 9, None, None, None, 7, None], [None, 4, 7, None, 5, None, 1, None, None], [None, 8, 2, None, 7, None, 9, 5, None], [None, 9, 4, 5, None, None, None, None, 8], [None, None, None, None, 4, None, None, 6, None], [None, None, None, None, 9, None, None, 3, 2]]",0.62
"[[None, 8, None, 5, None, None, 3, None, None], [None, None, None, 8, None, 3, 1, None, 6], [None, None, None, None, 7, None, 4, None, None], [None, None, 6, None, 3, 1, None, None, None], [None, None, None, None, None, None, None, None, 1], [None, 7, 1, None, 9, 8, None, 6, None], [None, 4, 7, None, 8, None, 6, None, 2], [8, 5, 2, 1, 6, None, None, None, None], [9, None, None, None, 2, None, 8, None, None]]",0.62
"[[4, 7, None, None, None, 9, None, 2, None], [None, 5, 1, 3, None, None, 4, 6, None], [None, None, None, 1, None, 4, 5, None, 7], [None, None, None, None, None, 6, None, None, None], [None, 2, 7, None, None, None, None, 4, 5], [None, None, None, 2, 3, 5, 6, None, None], [9, None, 4, None, None, 3, None, 1, None], [None, 6, None, 8, 1, None, None, None, None], [None, None, None, None, None, 7, None, None, 6]]",0.62
"[[None, None, None, None, None, 9, None, None, None], [None, None, 9, 2, None, None, None, None, 3], [3, None, None, None, None, 8, None, 9, 1], [8, 9, 2, None, 7, None, None, 4, None], [1, None, None, None, None, 4, None, 7, None], [None, 3, 4, 8, None, None, 1, None, None], [5, None, 3, 6, 8, 2, None, None, None], [None, None, 8, None, None, 3, None, None, None], [None, 6, None, 9, None, 7, None, None, None]]",0.63
"[[None, None, 9, None, None, None, None, 8, None], [None, None, None, None, None, 4, None, None, None], [2, 3, None, None, 9, None, 4, None, 1], [8, 9, None, None, None, 3, 1, 4, 7], [None, 4, 6, 7, 8, None, None, 3, 5], [None, None, None, None, None, None, None, None, 9], [None, None, None, None, 7, None, None, 2, None], [None, 2, 4, None, 1, 5, None, 7, 8], [None, None, None, None, None, None, None, None, 4]]",0.63
"[[7, None, None, None, 9, None, 4, None, None], [None, 4, 9, 6, 5, None, None, None, None], [None, 1, None, None, None, 7, 8, 2, None], [6, 5, 1, None, None, None, None, 4, 8], [None, None, None, None, None, 1, 9, 6, None], [None, 9, 7, None, 6, None, None, None, None], [None, 3, 8, None, None, None, 5, None, None], [1, None, None, None, None, None, 3, None, None], [None, None, None, None, 3, 9, 6, None, None]]",0.63
"[[None, 7, None, 4, 6, 9, 1, 5, 2], [None, None, 9, 5, None, None, None, None, None], [None, 1, None, None, 3, None, None, 8, 4], [None, None, None, None, 4, 2, None, None, 3], [None, None, None, None, None, None, 8, 6, 1], [7, None, None, None, None, 1, 2, 4, None], [None, 6, None, 9, None, 4, None, None, None], [9, None, None, None, None, None, None, None, 8], [8, None, None, None, 2, None, None, None, None]]",0.63
